,rowid,date_mutation,longitude,latitude
19497,41698,2020-12-29,3.085471,50.642159
19498,41699,2020-12-29,3.085471,50.642159
19499,41703,2020-12-29,3.085471,50.642159
19500,41704,2020-12-29,3.085471,50.642159
19501,41705,2020-12-29,3.085471,50.642159
19502,41706,2020-12-29,3.085471,50.642159
19503,41707,2020-12-29,3.085471,50.642159
19504,41708,2020-12-29,3.085471,50.642159
19505,41709,2020-12-29,3.085471,50.642159
19506,41710,2020-12-29,3.085471,50.642159
19507,41711,2020-12-29,3.085471,50.642159
19508,41712,2020-12-29,3.085471,50.642159
19509,41713,2020-12-29,3.085471,50.642159
19510,41714,2020-12-29,3.085471,50.642159
19511,41715,2020-12-29,3.085471,50.642159
19512,41716,2020-12-29,3.08518,50.642619
19513,41718,2020-12-29,3.08518,50.642619
19514,41720,2020-12-29,3.08518,50.642619
19515,41721,2020-12-29,3.08518,50.642619
19516,41733,2020-12-29,3.08518,50.642619
19517,41734,2020-12-29,3.08518,50.642619
19518,41735,2020-12-29,3.08518,50.642619
19519,41736,2020-12-29,3.08518,50.642619
19520,41739,2020-12-29,3.08518,50.642619
19521,41740,2020-12-29,3.08518,50.642619
19522,41741,2020-12-29,3.08518,50.642619
19523,41742,2020-12-29,3.08518,50.642619
19524,41743,2020-12-29,3.08518,50.642619
19525,41744,2020-12-29,3.08518,50.642619
19526,41745,2020-12-29,3.08518,50.642619
19527,41746,2020-12-29,3.08518,50.642619
19528,41747,2020-12-29,3.08518,50.642619
19529,41748,2020-12-29,3.08518,50.642619
19530,41749,2020-12-29,3.08518,50.642619
19531,41750,2020-12-29,3.08518,50.642619
19532,41751,2020-12-29,3.08518,50.642619
19533,41752,2020-12-29,3.08518,50.642619
19534,41753,2020-12-29,3.08518,50.642619
19535,41754,2020-12-29,3.08518,50.642619
19536,41758,2020-12-29,3.08518,50.642619
19537,41760,2020-12-29,3.08518,50.642619
19538,41761,2020-12-29,3.08518,50.642619
19539,41762,2020-12-29,3.08518,50.642619
19540,41763,2020-12-29,3.08518,50.642619
19541,41764,2020-12-29,3.08518,50.642619
19542,41768,2020-12-29,3.08518,50.642619
19543,41769,2020-12-29,3.08518,50.642619
19544,41770,2020-12-29,3.08518,50.642619
19545,41771,2020-12-29,3.08518,50.642619
19546,41772,2020-12-29,3.08518,50.642619
19547,41773,2020-12-29,3.08518,50.642619
19548,41774,2020-12-29,3.08518,50.642619
19549,41775,2020-12-29,3.08518,50.642619
19550,41776,2020-12-29,3.08518,50.642619
19551,41777,2020-12-29,3.08518,50.642619
19552,41778,2020-12-29,3.08518,50.642619
19553,41779,2020-12-29,3.08518,50.642619
19554,41780,2020-12-29,3.08518,50.642619
19555,41781,2020-12-29,3.08518,50.642619
19556,41782,2020-12-29,3.08518,50.642619
19557,41783,2020-12-29,3.08518,50.642619
19558,41784,2020-12-29,3.08518,50.642619
19559,41785,2020-12-29,3.08518,50.642619
19560,41786,2020-12-29,3.08518,50.642619
19561,41787,2020-12-29,3.08518,50.642619
19562,41788,2020-12-29,3.08518,50.642619
19563,41789,2020-12-29,3.08518,50.642619
19564,41790,2020-12-29,3.08518,50.642619
19565,41791,2020-12-29,3.08518,50.642619
19566,41827,2020-12-29,3.08518,50.642619
19567,41828,2020-12-29,3.08518,50.642619
19568,41829,2020-12-29,3.08518,50.642619
19569,41830,2020-12-29,3.08518,50.642619
19570,41831,2020-12-29,3.08518,50.642619
19571,41832,2020-12-29,3.08518,50.642619
19572,41833,2020-12-29,3.08518,50.642619
19573,41834,2020-12-29,3.08518,50.642619
19574,41835,2020-12-29,3.08518,50.642619
19575,41836,2020-12-29,3.08518,50.642619
19576,41837,2020-12-29,3.08518,50.642619
19577,41838,2020-12-29,3.08518,50.642619
19578,41839,2020-12-29,3.08518,50.642619
19579,41840,2020-12-29,3.08518,50.642619
19580,41841,2020-12-29,3.08518,50.642619
19581,41842,2020-12-29,3.08518,50.642619
19582,41843,2020-12-29,3.08518,50.642619
19583,41847,2020-12-29,3.053252,50.63073
19584,41848,2020-12-29,3.053252,50.63073
19585,41849,2020-12-29,3.053252,50.63073
19586,41850,2020-12-29,3.053252,50.63073
19587,41851,2020-12-29,3.053252,50.63073
19588,41854,2020-12-29,3.053252,50.63073
19589,41880,2020-12-29,3.053252,50.63073
19590,41883,2020-12-29,3.053252,50.63073
19591,41884,2020-12-29,3.053252,50.63073
19592,41885,2020-12-29,3.053252,50.63073
19593,41886,2020-12-29,3.053252,50.63073
19594,41887,2020-12-29,3.053252,50.63073
19595,41888,2020-12-29,3.053252,50.63073
19596,41889,2020-12-29,3.053252,50.63073
19597,41890,2020-12-29,3.053252,50.63073
19598,41891,2020-12-29,3.053252,50.63073
19599,41892,2020-12-29,3.053252,50.63073
19600,41893,2020-12-29,3.053252,50.63073
19601,41943,2020-12-29,3.053252,50.63073
19602,41944,2020-12-29,3.053252,50.63073
19603,41945,2020-12-29,3.053252,50.63073
19604,41946,2020-12-29,3.053252,50.63073
19605,41947,2020-12-29,3.053252,50.63073
19606,41948,2020-12-29,3.053252,50.63073
19607,41949,2020-12-29,3.053252,50.63073
19608,41950,2020-12-29,3.053252,50.63073
19609,41951,2020-12-29,3.053252,50.63073
19610,41952,2020-12-29,3.053252,50.63073
19611,41953,2020-12-29,3.053252,50.63073
19612,41954,2020-12-29,3.053252,50.63073
19613,41955,2020-12-29,3.053252,50.63073
19614,41956,2020-12-29,3.053252,50.63073
19615,41957,2020-12-29,3.053252,50.63073
19616,41958,2020-12-29,3.053252,50.63073
19617,41959,2020-12-29,3.053252,50.63073
19618,41960,2020-12-29,3.053252,50.63073
19619,41961,2020-12-29,3.053252,50.63073
19620,41962,2020-12-29,3.053252,50.63073
19621,41963,2020-12-29,3.053252,50.63073
19622,41964,2020-12-29,3.053252,50.63073
19623,41965,2020-12-29,3.053252,50.63073
19624,41966,2020-12-29,3.053252,50.63073
19625,41967,2020-12-29,3.053252,50.63073
19626,41968,2020-12-29,3.053252,50.63073
19627,41969,2020-12-29,3.053252,50.63073
19628,41970,2020-12-29,3.053252,50.63073
19629,41971,2020-12-29,3.053252,50.63073
19630,41972,2020-12-29,3.053252,50.63073
19631,41973,2020-12-29,3.053252,50.63073
19632,41974,2020-12-29,3.053252,50.63073
19633,41975,2020-12-29,3.053252,50.63073
19634,41976,2020-12-29,3.053252,50.63073
19635,41977,2020-12-29,3.053252,50.63073
19636,41982,2020-12-29,3.052212,50.630367
19637,41983,2020-12-29,3.052212,50.630367
19638,41984,2020-12-29,3.052212,50.630367
19639,41985,2020-12-29,3.052212,50.630367
19640,41986,2020-12-29,3.052212,50.630367
19641,41987,2020-12-29,3.052212,50.630367
19642,41988,2020-12-29,3.052212,50.630367
19643,41989,2020-12-29,3.052212,50.630367
19644,41990,2020-12-29,3.052212,50.630367
19645,41991,2020-12-29,3.052212,50.630367
19646,41992,2020-12-29,3.052212,50.630367
19647,41993,2020-12-29,3.052212,50.630367
19648,41994,2020-12-29,3.052212,50.630367
19649,41995,2020-12-29,3.052212,50.630367
19650,41996,2020-12-29,3.052212,50.630367
19651,41997,2020-12-29,3.052212,50.630367
19652,41998,2020-12-29,3.052212,50.630367
19653,41999,2020-12-29,3.052212,50.630367
19654,42000,2020-12-29,3.052212,50.630367
19655,42001,2020-12-29,3.052212,50.630367
19656,42002,2020-12-29,3.052212,50.630367
19657,42003,2020-12-29,3.052212,50.630367
19658,42004,2020-12-29,3.052212,50.630367
19659,42005,2020-12-29,3.052212,50.630367
19660,42006,2020-12-29,3.052212,50.630367
19661,42007,2020-12-29,3.052212,50.630367
19662,42008,2020-12-29,3.052212,50.630367
19663,42009,2020-12-29,3.052212,50.630367
19664,42010,2020-12-29,3.052212,50.630367
19665,42011,2020-12-29,3.052212,50.630367
19666,42012,2020-12-29,3.052212,50.630367
19667,42013,2020-12-29,3.052212,50.630367
19668,42014,2020-12-29,3.052212,50.630367
19669,42015,2020-12-29,3.052212,50.630367
19670,42016,2020-12-29,3.052212,50.630367
19671,42017,2020-12-29,3.052212,50.630367
19672,42018,2020-12-29,3.052212,50.630367
19673,42019,2020-12-29,3.052212,50.630367
19674,42020,2020-12-29,3.052212,50.630367
19675,42021,2020-12-29,3.052212,50.630367
19676,42022,2020-12-29,3.052212,50.630367
19677,42023,2020-12-29,3.052212,50.630367
19678,42024,2020-12-29,3.052212,50.630367
19679,42025,2020-12-29,3.052212,50.630367
19680,42026,2020-12-29,3.052212,50.630367
19681,42027,2020-12-29,3.052212,50.630367
19682,42028,2020-12-29,3.052212,50.630367
19683,42032,2020-12-30,3.061515,50.624893
19684,42033,2020-12-31,3.043146,50.626155
19685,42035,2020-12-30,3.083175,50.641609
19686,42039,2020-12-15,3.059666,50.648226
19687,42042,2020-12-30,3.055828,50.630499
19688,42043,2020-12-30,3.048979,50.629937
19689,42049,2020-10-21,3.058931,50.629304
19690,42050,2020-09-16,3.075604,50.61133
19691,42051,2020-09-16,3.075604,50.61133
19692,42060,2020-06-05,3.073242,50.622054
19693,42064,2020-01-02,3.006892,50.647497
19694,42066,2020-01-15,3.001197,50.646501
19695,42073,2020-01-27,3.0132,50.643887
19696,42075,2020-01-27,3.012204,50.643422
19697,42076,2020-01-03,2.998043,50.64426
19698,42082,2020-01-20,3.021708,50.637419
19699,42089,2020-01-28,2.987087,50.647185
19700,42094,2020-01-31,3.021708,50.637419
19701,42098,2020-02-04,3.004529,50.646515
19702,42104,2020-01-15,3.004613,50.628873
19703,42110,2020-01-28,2.989562,50.646966
19704,42111,2020-01-15,2.973667,50.644025
19705,42117,2020-02-11,3.0132,50.643887
19706,42120,2020-01-15,2.982924,50.644675
19707,42141,2020-02-04,2.997988,50.644843
19708,42152,2020-01-31,2.987087,50.647185
19709,42153,2020-01-28,2.987087,50.647185
19710,42154,2020-01-28,2.987087,50.647185
19711,42156,2020-02-07,2.983428,50.645347
19712,42157,2020-02-07,2.983428,50.645347
19713,42158,2020-02-07,2.983428,50.645347
19714,42166,2020-02-27,3.0132,50.643887
19715,42169,2020-02-26,2.989415,50.645501
19716,42173,2020-02-21,3.015424,50.641903
19717,42177,2020-03-03,3.004453,50.631265
19718,42179,2020-02-07,3.013482,50.632809
19719,42182,2020-02-12,3.013418,50.641631
19720,42185,2020-03-04,3.008314,50.634797
19721,42187,2020-03-04,3.0132,50.643887
19722,42191,2020-03-03,3.003637,50.646992
19723,42193,2020-03-03,3.003637,50.646992
19724,42194,2020-03-03,3.003637,50.646992
19725,42196,2020-03-04,2.987152,50.645563
19726,42197,2020-03-05,3.021708,50.637419
19727,42198,2020-03-05,3.001197,50.646501
19728,42199,2020-03-10,3.009811,50.639621
19729,42203,2020-03-12,3.0132,50.643887
19730,42207,2020-02-27,3.0048,50.629759
19731,42208,2020-02-27,3.0048,50.629759
19732,42209,2020-02-27,3.0048,50.629759
19733,42210,2020-02-27,3.0048,50.629759
19734,42216,2020-03-03,2.982924,50.644675
19735,42218,2020-03-16,3.021708,50.637419
19736,42226,2020-03-16,3.011477,50.633816
19737,42232,2020-02-25,3.020789,50.63089
19738,42240,2020-03-16,,
19739,42241,2020-03-16,,
19740,42243,2020-03-11,3.020789,50.63089
19741,42245,2020-03-10,3.019757,50.638704
19742,42249,2020-03-13,3.020789,50.63089
19743,42253,2020-04-10,3.013418,50.641631
19744,42256,2020-04-15,3.021708,50.637419
19745,42260,2020-04-09,3.021708,50.637419
19746,42366,2020-04-30,3.013482,50.632809
19747,42372,2020-04-30,3.005216,50.646832
19748,42374,2020-05-16,3.021708,50.637419
19749,42382,2020-05-18,3.021708,50.637419
19750,42383,2020-05-07,3.015514,50.641911
19751,42395,2020-05-29,2.973667,50.644025
19752,42397,2020-05-18,2.977503,50.643189
19753,42399,2020-05-28,3.004461,50.629071
19754,42402,2020-05-13,2.996367,50.644655
19755,42446,2020-05-18,3.013418,50.641631
19756,42453,2020-06-10,3.004461,50.629071
19757,42456,2020-06-12,2.988903,50.644516
19758,42458,2020-05-20,3.019757,50.638704
19759,42464,2020-03-13,2.987087,50.647185
19760,42466,2020-05-27,3.020789,50.63089
19761,42470,2020-06-02,3.004461,50.629071
19762,42477,2020-05-29,3.012204,50.643422
19763,42480,2020-06-12,3.014802,50.630848
19764,42483,2020-06-15,3.014802,50.630848
19765,42494,2020-04-29,2.975201,50.642354
19766,42496,2020-06-11,2.975201,50.642354
19767,42499,2020-06-10,3.002732,50.647408
19768,42501,2020-06-10,3.002732,50.647408
19769,42502,2020-06-10,3.002732,50.647408
19770,42514,2020-05-28,3.004461,50.629071
19771,42523,2020-06-12,3.008314,50.634797
19772,42525,2020-06-08,3.021708,50.637419
19773,42530,2020-06-22,2.980952,50.644502
19774,42533,2020-06-12,3.019757,50.638704
19775,42534,2020-06-02,2.987018,50.645502
19776,42542,2020-06-23,2.975201,50.642354
19777,42547,2020-06-15,3.020789,50.63089
19778,42549,2020-06-10,2.996367,50.644655
19779,42550,2020-06-10,2.997991,50.645202
19780,42559,2020-06-10,2.973667,50.644025
19781,42563,2020-07-03,3.020789,50.63089
19782,42569,2020-07-07,2.975201,50.642354
19783,42581,2020-06-26,3.006892,50.647497
19784,42594,2020-06-23,2.997988,50.644843
19785,42597,2020-06-25,2.996367,50.644655
19786,42601,2020-06-26,2.996367,50.644655
19787,42602,2020-06-26,2.997988,50.644843
19788,42606,2020-07-17,3.0132,50.643887
19789,42607,2020-07-09,3.013482,50.632809
19790,42612,2020-02-27,2.987087,50.647185
19791,42615,2020-07-24,3.004862,50.647225
19792,42618,2020-07-10,2.999497,50.647166
19793,42619,2020-07-06,2.994405,50.641969
19794,42620,2020-07-06,2.994405,50.641969
19795,42626,2020-06-30,2.997988,50.644843
19796,42629,2020-06-30,3.013989,50.630435
19797,42635,2020-07-24,3.001663,50.648363
19798,42640,2020-07-02,3.007203,50.646922
19799,42641,2020-07-03,3.019757,50.638704
19800,42664,2020-07-16,3.020789,50.63089
19801,42666,2020-07-16,3.020789,50.63089
19802,42669,2020-07-17,2.997988,50.644843
19803,42671,2020-07-17,2.997988,50.644843
19804,42672,2020-08-06,3.01438,50.63324
19805,42673,2020-08-06,3.01438,50.63324
19806,42675,2020-07-20,2.98814,50.646369
19807,42682,2020-07-23,3.014802,50.630848
19808,42698,2020-08-25,3.007763,50.637676
19809,42706,2020-08-19,2.999497,50.647166
19810,42714,2020-08-20,2.996367,50.644655
19811,42718,2020-09-01,3.008968,50.63229
19812,42719,2020-08-27,3.021708,50.637419
19813,42728,2020-08-26,3.006892,50.647497
19814,42733,2020-08-31,3.004529,50.646515
19815,42752,2020-09-05,3.021708,50.637419
19816,42754,2020-09-07,3.004461,50.629071
19817,42755,2020-09-04,3.014802,50.630848
19818,42759,2020-09-09,3.014802,50.630848
19819,42768,2020-09-02,2.990245,50.634564
19820,42790,2020-09-04,3.004461,50.629071
19821,42792,2020-09-18,2.994362,50.639382
19822,42795,2020-09-18,3.006892,50.647497
19823,42797,2020-09-21,3.021708,50.637419
19824,42802,2020-09-23,3.01131,50.645716
19825,42806,2020-09-17,3.013989,50.630435
19826,42808,2020-09-19,3.015682,50.639382
19827,42812,2020-09-22,2.988903,50.644516
19828,42815,2020-09-02,3.012477,50.645492
19829,42816,2020-09-02,3.012477,50.645492
19830,42817,2020-09-02,3.012477,50.645492
19831,42819,2020-09-02,3.012477,50.645492
19832,42840,2020-09-22,2.975583,50.645944
19833,42855,2020-10-05,3.01304,50.632834
19834,42863,2020-09-18,2.997988,50.644843
19835,42867,2020-09-25,3.021708,50.637419
19836,42870,2020-09-30,3.015831,50.642499
19837,42875,2020-09-25,2.998043,50.64426
19838,42882,2020-09-23,2.980952,50.644502
19839,42923,2020-09-30,3.001663,50.648363
19840,42944,2020-09-30,3.004461,50.629071
19841,42949,2020-10-09,2.99287,50.645877
19842,42950,2020-10-12,3.001197,50.646501
19843,42951,2020-09-30,3.001197,50.646501
19844,42952,2020-10-26,3.019757,50.638704
19845,42956,2020-10-05,3.006444,50.63242
19846,42972,2020-10-21,3.01151,50.630775
19847,42973,2020-10-23,2.997988,50.644843
19848,42979,2020-11-04,3.007763,50.637676
19849,42988,2020-10-29,3.013482,50.632809
19850,42990,2020-10-19,3.013134,50.634401
19851,42991,2020-10-27,3.001197,50.646501
19852,42992,2020-10-19,3.009229,50.630809
19853,42994,2020-10-14,3.013418,50.641631
19854,43001,2020-10-16,3.007763,50.637676
19855,43007,2020-11-10,3.013989,50.630435
19856,43024,2020-11-03,3.011881,50.633478
19857,43030,2020-10-23,3.013134,50.634401
19858,43040,2020-10-30,3.001197,50.646501
19859,43072,2020-11-06,3.004529,50.646515
19860,43076,2020-11-17,3.014286,50.633448
19861,43091,2020-11-20,2.977503,50.643189
19862,43092,2020-11-06,2.994405,50.641969
19863,43107,2020-11-26,3.008314,50.634797
19864,43115,2020-12-12,3.014843,50.640152
19865,43117,2020-12-12,3.014843,50.640152
19866,43129,2020-11-27,3.01157,50.634638
19867,43131,2020-12-03,3.020789,50.63089
19868,43133,2020-12-03,3.020789,50.63089
19869,43135,2020-12-08,2.988903,50.644516
19870,43140,2020-12-10,3.004529,50.646515
19871,43146,2020-12-15,2.990245,50.634564
19872,43148,2020-12-07,2.977503,50.643189
19873,43158,2020-12-16,3.012058,50.635485
19874,43162,2020-12-17,3.011477,50.633816
19875,43165,2020-12-18,3.021708,50.637419
19876,43168,2020-12-07,3.001197,50.646501
19877,43172,2020-12-18,2.987639,50.646206
19878,43182,2020-12-17,3.014802,50.630848
19879,43186,2020-12-29,2.99287,50.645877
19880,43192,2020-12-18,2.996367,50.644655
19881,43198,2020-12-18,3.020789,50.63089
19882,43205,2020-12-21,3.008314,50.634797
19883,43223,2020-12-21,3.010722,50.633574
19884,43228,2020-12-28,3.01438,50.63324
19885,43284,2020-12-29,2.983361,50.645364
19886,43287,2020-12-30,3.004613,50.628873
19887,43289,2020-12-29,2.996367,50.644655
19888,43293,2020-12-30,2.998043,50.64426
19889,43299,2020-12-31,2.996367,50.644655
19890,43300,2020-12-23,3.014316,50.639605
19891,43308,2020-11-09,3.01304,50.632834
19892,43317,2020-10-09,2.984394,50.644688
19893,43320,2020-12-30,3.062757,50.613232
19894,43323,2020-11-27,3.062757,50.613232
19895,43325,2020-11-27,3.062757,50.613232
19896,43326,2020-09-24,3.05716,50.647862
19897,43331,2020-08-20,3.060231,50.613349
19898,43334,2020-01-03,3.073652,50.620153
19899,43339,2021-01-08,3.060898,50.621099
19900,43343,2021-01-05,3.043394,50.634252
19901,43344,2021-01-06,3.047183,50.629399
19902,43346,2021-01-06,3.039129,50.623623
19903,43348,2021-01-08,3.092144,50.644033
19904,43350,2021-01-05,3.055465,50.62849
19905,43351,2021-01-04,3.046075,50.624252
19906,43355,2021-01-06,3.097141,50.636512
19907,43357,2021-01-06,3.020434,50.635719
19908,43358,2021-01-06,3.020434,50.635719
19909,43359,2021-01-06,3.020434,50.635719
19910,43361,2021-01-06,3.071434,50.622953
19911,43362,2021-01-07,3.052557,50.63308
19912,43364,2021-01-08,3.03373,50.627021
19913,43365,2021-01-06,3.067646,50.634153
19914,43366,2021-01-08,3.086997,50.637504
19915,43367,2021-01-08,3.086997,50.637504
19916,43368,2021-01-08,3.050719,50.623319
19917,43369,2021-01-04,3.066348,50.623526
19918,43370,2021-01-04,3.066348,50.623526
19919,43372,2021-01-04,3.066348,50.623526
19920,43373,2021-01-04,3.066348,50.623526
19921,43374,2021-01-04,3.066348,50.623526
19922,43375,2021-01-04,3.066348,50.623526
19923,43376,2021-01-04,3.066348,50.623526
19924,43377,2021-01-04,3.066348,50.623526
19925,43378,2021-01-04,3.066348,50.623526
19926,43379,2021-01-07,3.056291,50.625755
19927,43380,2021-01-08,3.075292,50.637407
19928,43383,2021-01-05,3.058768,50.638417
19929,43385,2021-01-05,3.058768,50.638417
19930,43388,2021-01-08,3.047248,50.62922
19931,43393,2021-01-07,3.04737,50.634991
19932,43396,2021-01-14,3.031277,50.623155
19933,43397,2021-01-08,3.066548,50.624176
19934,43399,2021-01-13,3.06482,50.62555
19935,43400,2021-01-13,3.06482,50.62555
19936,43401,2021-01-13,3.06482,50.62555
19937,43402,2021-01-13,3.06482,50.62555
19938,43403,2021-01-13,3.06482,50.62555
19939,43404,2021-01-13,3.06482,50.62555
19940,43405,2021-01-13,3.06482,50.62555
19941,43406,2021-01-13,3.06482,50.62555
19942,43407,2021-01-13,3.06482,50.62555
19943,43408,2021-01-13,3.06482,50.62555
19944,43409,2021-01-13,3.06482,50.62555
19945,43410,2021-01-13,3.06482,50.62555
19946,43411,2021-01-13,3.06482,50.62555
19947,43412,2021-01-13,3.06482,50.62555
19948,43413,2021-01-13,3.06482,50.62555
19949,43414,2021-01-13,3.06482,50.62555
19950,43415,2021-01-13,3.06482,50.62555
19951,43416,2021-01-13,3.06482,50.62555
19952,43417,2021-01-13,3.06482,50.62555
19953,43418,2021-01-13,3.06482,50.62555
19954,43419,2021-01-13,3.06482,50.62555
19955,43420,2021-01-13,3.106739,50.625382
19956,43424,2021-01-14,3.038536,50.623994
19957,43427,2021-01-04,3.086491,50.646445
19958,43428,2021-01-12,3.032087,50.635547
19959,43429,2021-01-06,3.043319,50.629706
19960,43456,2021-01-08,3.03893,50.622933
19961,43459,2021-01-13,3.087834,50.63822
19962,43460,2021-01-13,3.043727,50.635981
19963,43461,2021-01-18,3.096666,50.64958
19964,43464,2021-01-06,3.079596,50.639582
19965,43465,2021-01-12,3.073537,50.620595
19966,43468,2021-01-08,3.051559,50.612685
19967,43471,2021-01-08,3.116943,50.62645
19968,43472,2021-01-14,3.106373,50.634465
19969,43473,2021-01-15,3.059402,50.647499
19970,43478,2021-01-15,3.083275,50.639789
19971,43482,2021-01-15,3.071359,50.63331
19972,43483,2021-01-05,3.066925,50.629283
19973,43486,2021-01-12,3.029642,50.632131
19974,43494,2021-01-04,3.068138,50.623284
19975,43495,2021-01-18,3.059945,50.619645
19976,43496,2021-01-13,3.067178,50.628156
19977,43499,2021-01-08,3.060629,50.643477
19978,43503,2021-01-19,3.044641,50.621227
19979,43504,2021-01-19,3.044641,50.621227
19980,43505,2021-01-19,3.044641,50.621227
19981,43506,2021-01-19,3.044641,50.621227
19982,43507,2021-01-19,3.044641,50.621227
19983,43508,2021-01-19,3.044641,50.621227
19984,43509,2021-01-19,3.044641,50.621227
19985,43510,2021-01-19,3.044641,50.621227
19986,43511,2021-01-19,3.044641,50.621227
19987,43512,2021-01-19,3.044641,50.621227
19988,43513,2021-01-19,3.044641,50.621227
19989,43514,2021-01-19,3.044641,50.621227
19990,43515,2021-01-19,3.044641,50.621227
19991,43517,2021-01-19,3.044641,50.621227
19992,43518,2021-01-19,3.044641,50.621227
19993,43519,2021-01-19,3.044641,50.621227
19994,43520,2021-01-19,3.044641,50.621227
19995,43523,2021-01-19,3.050626,50.622649
19996,43524,2021-01-19,3.050626,50.622649
19997,43525,2021-01-19,3.050626,50.622649
19998,43530,2021-01-13,3.056832,50.648182
19999,43534,2021-01-11,3.064158,50.643533
20000,43535,2021-01-05,3.060927,50.633752
20001,43537,2021-01-18,3.055515,50.647329
20002,43539,2021-01-05,3.05328,50.632765
20003,43540,2021-01-18,3.098002,50.631754
20004,43543,2021-01-05,3.073131,50.62084
20005,43544,2021-01-15,3.056153,50.634565
20006,43546,2021-01-15,3.056141,50.635561
20007,43547,2021-01-18,3.059263,50.62852
20008,43549,2021-01-15,3.058045,50.644541
20009,43550,2021-01-19,3.061871,50.633857
20010,43555,2021-01-08,3.086434,50.6342
20011,43558,2021-01-04,3.112116,50.624242
20012,43561,2021-01-21,3.092689,50.622063
20013,43562,2021-01-15,3.051294,50.626928
20014,43563,2021-01-12,3.059311,50.642443
20015,43565,2021-01-19,3.086997,50.637504
20016,43567,2021-01-15,3.084658,50.643965
20017,43568,2021-01-20,3.068424,50.618648
20018,43569,2021-01-20,3.068424,50.618648
20019,43570,2021-01-20,3.068424,50.618648
20020,43571,2021-01-20,3.068424,50.618648
20021,43572,2021-01-20,3.068424,50.618648
20022,43573,2021-01-20,3.068424,50.618648
20023,43574,2021-01-20,3.068424,50.618648
20024,43575,2021-01-20,3.068424,50.618648
20025,43576,2021-01-20,3.068424,50.618648
20026,43577,2021-01-20,3.068424,50.618648
20027,43578,2021-01-20,3.068424,50.618648
20028,43579,2021-01-20,3.068424,50.618648
20029,43580,2021-01-20,3.068424,50.618648
20030,43583,2021-01-08,3.049379,50.623032
20031,43588,2021-01-14,3.052656,50.620782
20032,43590,2021-01-05,3.087801,50.643645
20033,43591,2021-01-05,3.06557,50.63195
20034,43592,2021-01-15,3.060138,50.628096
20035,43593,2021-01-07,3.056261,50.645782
20036,43596,2021-01-08,3.054456,50.638607
20037,43597,2021-01-08,3.054456,50.638607
20038,43602,2021-01-20,3.097141,50.636512
20039,43605,2021-01-19,3.067802,50.624539
20040,43606,2021-01-19,3.067802,50.624539
20041,43607,2021-01-19,3.067802,50.624539
20042,43612,2021-01-22,3.098956,50.624964
20043,43614,2021-01-22,3.098956,50.624964
20044,43615,2021-01-22,3.098956,50.624964
20045,43616,2021-01-22,3.098956,50.624964
20046,43617,2021-01-22,3.098956,50.624964
20047,43618,2021-01-22,3.098956,50.624964
20048,43619,2021-01-22,3.098956,50.624964
20049,43621,2021-01-12,3.059461,50.636267
20050,43622,2021-01-12,3.064691,50.631932
20051,43623,2021-01-13,3.03158,50.622774
20052,43625,2021-01-08,3.051559,50.612685
20053,43626,2021-01-13,3.057438,50.640122
20054,43628,2021-01-14,3.063815,50.630892
20055,43630,2021-01-14,3.077999,50.628013
20056,43632,2021-01-19,3.06239,50.619136
20057,43635,2021-01-15,3.031688,50.62655
20058,43637,2021-01-22,3.068907,50.63402
20059,43638,2021-01-11,3.058045,50.644541
20060,43639,2021-01-22,3.023439,50.634783
20061,43641,2021-01-12,3.041606,50.6241
20062,43643,2021-01-15,3.064157,50.627271
20063,43647,2021-01-13,3.065108,50.643599
20064,43648,2021-01-20,3.040317,50.625275
20065,43650,2021-01-20,3.045613,50.630164
20066,43652,2021-01-20,3.05684,50.635126
20067,43653,2021-01-26,3.058464,50.624733
20068,43655,2021-01-14,3.06739,50.623214
20069,43657,2021-01-22,3.084446,50.651233
20070,43659,2021-01-21,3.070512,50.621118
20071,43660,2021-01-21,3.070512,50.621118
20072,43661,2021-01-19,3.045101,50.628235
20073,43663,2021-01-20,3.052883,50.623477
20074,43665,2021-01-15,3.045505,50.627839
20075,43666,2021-01-15,3.045505,50.627839
20076,43667,2021-01-15,3.045505,50.627839
20077,43668,2021-01-15,3.045505,50.627839
20078,43669,2021-01-15,3.045505,50.627839
20079,43671,2021-01-06,3.084103,50.643086
20080,43673,2021-01-25,3.051977,50.627341
20081,43674,2021-01-07,3.059378,50.643648
20082,43676,2021-01-08,3.054981,50.619737
20083,43678,2021-01-25,3.071434,50.622953
20084,43680,2021-01-07,3.050464,50.627198
20085,43681,2021-01-07,3.050464,50.627198
20086,43682,2021-01-07,3.050464,50.627198
20087,43683,2021-01-07,3.050464,50.627198
20088,43684,2021-01-07,3.050464,50.627198
20089,43685,2021-01-07,3.050464,50.627198
20090,43687,2021-01-14,3.048958,50.631614
20091,43688,2021-01-20,3.053826,50.63886
20092,43689,2021-01-14,3.063311,50.643177
20093,43690,2021-01-18,3.059477,50.636028
20094,43693,2021-01-25,3.06557,50.63195
20095,43695,2021-01-14,3.105723,50.627778
20096,43697,2021-01-20,3.04475,50.621677
20097,43701,2021-01-21,3.032087,50.635547
20098,43702,2021-01-05,3.032087,50.635547
20099,43705,2021-01-07,3.063091,50.647755
20100,43713,2021-01-27,3.068138,50.623284
20101,43715,2021-01-22,3.097141,50.636512
20102,43716,2021-01-29,3.045422,50.635651
20103,43717,2021-01-18,3.085038,50.65073
20104,43719,2021-01-22,3.025523,50.6181
