,rowid,longitude,latitude
19208,41365,3.024363,50.628225
19209,41366,3.024363,50.628225
19210,41367,3.024363,50.628225
19211,41368,3.024363,50.628225
19212,41369,3.024363,50.628225
19213,41370,3.024363,50.628225
19214,41371,3.024363,50.628225
19215,41372,3.024363,50.628225
19216,41373,3.024369,50.627952
19217,41374,3.024369,50.627952
19218,41375,3.024369,50.627952
19219,41376,3.024369,50.627952
19220,41377,3.024369,50.627952
19221,41378,3.024369,50.627952
19222,41379,3.024369,50.627952
19223,41380,3.024369,50.627952
19224,41381,3.024369,50.627952
19225,41382,3.024369,50.627952
19226,41383,3.024369,50.627952
19227,41384,3.024369,50.627952
19228,41385,3.024369,50.627952
19229,41386,3.024369,50.627952
19230,41387,3.024369,50.627952
19231,41388,3.024369,50.627952
19232,41389,3.024369,50.627952
19233,41390,3.024369,50.627952
19234,41391,3.024369,50.627952
19235,41392,3.024369,50.627952
19236,41393,3.024404,50.627678
19237,41394,3.024404,50.627678
19238,41395,3.024404,50.627678
19239,41396,3.024404,50.627678
19240,41397,3.024404,50.627678
19241,41398,3.024404,50.627678
19242,41399,3.024404,50.627678
19243,41400,3.024404,50.627678
19244,41401,3.024404,50.627678
19245,41402,3.024404,50.627678
19246,41403,3.024404,50.627678
19247,41404,3.024404,50.627678
19248,41405,3.024404,50.627678
19249,41406,3.024404,50.627678
19250,41407,3.024404,50.627678
19251,41408,3.024404,50.627678
19252,41409,3.024404,50.627678
19253,41410,3.024404,50.627678
19254,41411,3.024768,50.627221
19255,41412,3.024768,50.627221
19256,41413,3.024768,50.627221
19257,41414,3.024768,50.627221
19258,41415,3.024768,50.627221
19259,41416,3.024768,50.627221
19260,41417,3.024768,50.627221
19261,41418,3.024768,50.627221
19262,41419,3.024768,50.627221
19263,41420,3.024768,50.627221
19264,41421,3.024768,50.627221
19265,41422,3.024768,50.627221
19266,41423,3.024768,50.627221
19267,41424,3.024768,50.627221
19268,41425,3.024768,50.627221
19269,41426,3.024768,50.627221
19270,41427,3.024768,50.627221
19271,41428,3.024768,50.627221
19272,41429,3.024768,50.627221
19273,41430,3.024768,50.627221
19274,41431,3.024755,50.627487
19275,41432,3.024755,50.627487
19276,41433,3.024755,50.627487
19277,41434,3.024755,50.627487
19278,41435,3.024755,50.627487
19279,41436,3.024755,50.627487
19280,41437,3.024755,50.627487
19281,41438,3.024755,50.627487
19282,41439,3.024755,50.627487
19283,41440,3.024755,50.627487
19284,41441,3.024755,50.627487
19285,41442,3.024755,50.627487
19286,41443,3.024755,50.627487
19287,41444,3.024755,50.627487
19288,41445,3.024755,50.627487
19289,41446,3.024755,50.627487
19290,41447,3.024755,50.627487
19291,41448,3.024755,50.627487
19292,41449,3.024755,50.627487
19293,41451,3.024741,50.627741
19294,41452,3.024741,50.627741
19295,41453,3.024741,50.627741
19296,41454,3.024741,50.627741
19297,41455,3.024741,50.627741
19298,41456,3.024741,50.627741
19299,41457,3.024741,50.627741
19300,41458,3.024741,50.627741
19301,41459,3.024741,50.627741
19302,41460,3.024741,50.627741
19303,41461,3.024741,50.627741
19304,41462,3.024741,50.627741
19305,41463,3.024741,50.627741
19306,41464,3.024741,50.627741
19307,41465,3.024741,50.627741
19308,41466,3.024741,50.627741
19309,41467,3.024741,50.627741
19310,41468,3.024741,50.627741
19311,41469,3.024741,50.627741
19312,41471,3.025307,50.628496
19313,41472,3.025307,50.628496
19314,41473,3.025307,50.628496
19315,41474,3.025307,50.628496
19316,41475,3.025307,50.628496
19317,41476,3.025307,50.628496
19318,41477,3.025307,50.628496
19319,41478,3.025307,50.628496
19320,41479,3.025307,50.628496
19321,41480,3.025307,50.628496
19322,41481,3.025307,50.628496
19323,41482,3.025307,50.628496
19324,41483,3.025307,50.628496
19325,41484,3.025307,50.628496
19326,41485,3.025307,50.628496
19327,41486,3.025307,50.628496
19328,41487,3.025313,50.628217
19329,41488,3.025313,50.628217
19330,41489,3.025313,50.628217
19331,41490,3.025313,50.628217
19332,41491,3.025313,50.628217
19333,41492,3.025313,50.628217
19334,41493,3.025313,50.628217
19335,41494,3.025313,50.628217
19336,41495,3.025313,50.628217
19337,41496,3.025313,50.628217
19338,41497,3.025313,50.628217
19339,41498,3.025313,50.628217
19340,41499,3.025313,50.628217
19341,41500,3.025313,50.628217
19342,41501,3.025313,50.628217
19343,41502,3.025313,50.628217
19344,41503,3.025313,50.628217
19345,41504,3.025313,50.628217
19346,41505,3.025313,50.628217
19347,41506,3.025313,50.628217
19348,41507,3.025346,50.627951
19349,41508,3.025346,50.627951
19350,41509,3.025346,50.627951
19351,41510,3.025346,50.627951
19352,41511,3.025346,50.627951
19353,41512,3.025346,50.627951
19354,41513,3.025346,50.627951
19355,41514,3.025346,50.627951
19356,41515,3.025346,50.627951
19357,41516,3.025346,50.627951
19358,41517,3.025346,50.627951
19359,41518,3.025346,50.627951
19360,41519,3.025346,50.627951
19361,41520,3.025346,50.627951
19362,41521,3.025346,50.627951
19363,41522,3.025346,50.627951
19364,41523,3.025346,50.627951
19365,41524,3.025346,50.627951
19366,41525,3.025346,50.627951
19367,41526,3.025685,50.628205
19368,41527,3.025685,50.628205
19369,41528,3.025685,50.628205
19370,41529,3.025685,50.628205
19371,41530,3.025685,50.628205
19372,41531,3.025685,50.628205
19373,41532,3.025685,50.628205
19374,41533,3.025685,50.628205
19375,41534,3.025685,50.628205
19376,41535,3.025685,50.628205
19377,41536,3.025685,50.628205
19378,41537,3.025685,50.628205
19379,41538,3.025685,50.628205
19380,41539,3.025685,50.628205
19381,41540,3.025685,50.628205
19382,41541,3.025685,50.628205
19383,41542,3.025685,50.628205
19384,41543,3.025685,50.628205
19385,41544,3.025685,50.628205
19386,41545,3.025685,50.628205
19387,41546,3.025718,50.627972
19388,41547,3.025718,50.627972
19389,41548,3.025718,50.627972
19390,41549,3.025718,50.627972
19391,41550,3.025718,50.627972
19392,41551,3.025718,50.627972
19393,41552,3.025718,50.627972
19394,41553,3.025718,50.627972
19395,41554,3.025718,50.627972
19396,41555,3.025718,50.627972
19397,41556,3.025718,50.627972
19398,41557,3.025718,50.627972
19399,41558,3.025718,50.627972
19400,41559,3.025718,50.627972
19401,41560,3.025718,50.627972
19402,41561,3.025718,50.627972
19403,41562,3.025718,50.627972
19404,41563,3.025718,50.627972
19405,41564,3.025718,50.627972
19406,41565,3.025725,50.627694
19407,41566,3.025725,50.627694
19408,41567,3.025725,50.627694
19409,41568,3.025725,50.627694
19410,41569,3.025725,50.627694
19411,41570,3.025725,50.627694
19412,41571,3.025725,50.627694
19413,41572,3.025725,50.627694
19414,41573,3.025725,50.627694
19415,41574,3.025725,50.627694
19416,41575,3.025725,50.627694
19417,41576,3.025725,50.627694
19418,41577,3.025725,50.627694
19419,41578,3.025725,50.627694
19420,41579,3.023461,50.627429
19421,41580,3.023461,50.627429
19422,41581,3.023461,50.627429
19423,41582,3.023461,50.627429
19424,41583,3.023461,50.627429
19425,41584,3.023461,50.627429
19426,41585,3.023461,50.627429
19427,41586,3.023461,50.627429
19428,41587,3.023461,50.627429
19429,41588,3.023461,50.627429
19430,41589,3.023461,50.627429
19431,41590,3.023461,50.627429
19432,41591,3.023461,50.627429
19433,41592,3.023461,50.627429
19434,41593,3.023461,50.627429
19435,41594,3.023461,50.627429
19436,41595,3.023461,50.627429
19437,41596,3.023461,50.627429
19438,41597,3.023425,50.627649
19439,41598,3.023425,50.627649
19440,41599,3.023425,50.627649
19441,41600,3.023425,50.627649
19442,41601,3.023425,50.627649
19443,41602,3.023425,50.627649
19444,41603,3.023425,50.627649
19445,41604,3.023425,50.627649
19446,41605,3.023425,50.627649
19447,41606,3.023425,50.627649
19448,41607,3.023425,50.627649
19449,41608,3.023425,50.627649
19450,41609,3.023425,50.627649
19451,41610,3.023425,50.627649
19452,41611,3.023425,50.627649
19453,41612,3.023425,50.627649
19454,41613,3.023425,50.627649
19455,41614,3.023415,50.627871
19456,41615,3.023415,50.627871
19457,41616,3.023415,50.627871
19458,41617,3.023415,50.627871
19459,41618,3.023415,50.627871
19460,41619,3.023415,50.627871
19461,41620,3.023415,50.627871
19462,41621,3.023415,50.627871
19463,41622,3.023415,50.627871
19464,41623,3.023415,50.627871
19465,41624,3.023415,50.627871
19466,41625,3.023415,50.627871
19467,41626,3.023415,50.627871
19468,41627,3.023415,50.627871
19469,41628,3.023415,50.627871
19470,41629,3.023415,50.627871
19471,41630,3.023415,50.627871
19472,41631,3.023405,50.628095
19473,41632,3.023405,50.628095
19474,41633,3.023405,50.628095
19475,41634,3.023405,50.628095
19476,41635,3.023405,50.628095
19477,41636,3.023405,50.628095
19478,41637,3.023405,50.628095
19479,41638,3.023405,50.628095
19480,41639,3.023405,50.628095
19481,41640,3.023405,50.628095
19482,41641,3.023405,50.628095
19483,41642,3.023405,50.628095
19484,41643,3.023405,50.628095
19485,41644,3.023405,50.628095
19486,41645,3.023405,50.628095
19487,41646,3.023405,50.628095
19488,41647,3.023405,50.628095
19489,41648,3.023405,50.628095
19490,41649,3.023405,50.628095
19491,41650,3.023405,50.628095
19492,41679,3.085471,50.642159
19493,41680,3.085471,50.642159
19494,41685,3.085471,50.642159
19495,41688,3.085471,50.642159
19496,41697,3.085471,50.642159
19497,41698,3.085471,50.642159
19498,41699,3.085471,50.642159
19499,41703,3.085471,50.642159
19500,41704,3.085471,50.642159
19501,41705,3.085471,50.642159
19502,41706,3.085471,50.642159
19503,41707,3.085471,50.642159
19504,41708,3.085471,50.642159
19505,41709,3.085471,50.642159
19506,41710,3.085471,50.642159
19507,41711,3.085471,50.642159
19508,41712,3.085471,50.642159
19509,41713,3.085471,50.642159
19510,41714,3.085471,50.642159
19511,41715,3.085471,50.642159
19512,41716,3.08518,50.642619
19513,41718,3.08518,50.642619
19514,41720,3.08518,50.642619
19515,41721,3.08518,50.642619
19516,41733,3.08518,50.642619
19517,41734,3.08518,50.642619
19518,41735,3.08518,50.642619
19519,41736,3.08518,50.642619
19520,41739,3.08518,50.642619
19521,41740,3.08518,50.642619
19522,41741,3.08518,50.642619
19523,41742,3.08518,50.642619
19524,41743,3.08518,50.642619
19525,41744,3.08518,50.642619
19526,41745,3.08518,50.642619
19527,41746,3.08518,50.642619
19528,41747,3.08518,50.642619
19529,41748,3.08518,50.642619
19530,41749,3.08518,50.642619
19531,41750,3.08518,50.642619
19532,41751,3.08518,50.642619
19533,41752,3.08518,50.642619
19534,41753,3.08518,50.642619
19535,41754,3.08518,50.642619
19536,41758,3.08518,50.642619
19537,41760,3.08518,50.642619
19538,41761,3.08518,50.642619
19539,41762,3.08518,50.642619
19540,41763,3.08518,50.642619
19541,41764,3.08518,50.642619
19542,41768,3.08518,50.642619
19543,41769,3.08518,50.642619
19544,41770,3.08518,50.642619
19545,41771,3.08518,50.642619
19546,41772,3.08518,50.642619
19547,41773,3.08518,50.642619
19548,41774,3.08518,50.642619
19549,41775,3.08518,50.642619
19550,41776,3.08518,50.642619
19551,41777,3.08518,50.642619
19552,41778,3.08518,50.642619
19553,41779,3.08518,50.642619
19554,41780,3.08518,50.642619
19555,41781,3.08518,50.642619
19556,41782,3.08518,50.642619
19557,41783,3.08518,50.642619
19558,41784,3.08518,50.642619
19559,41785,3.08518,50.642619
19560,41786,3.08518,50.642619
19561,41787,3.08518,50.642619
19562,41788,3.08518,50.642619
19563,41789,3.08518,50.642619
19564,41790,3.08518,50.642619
19565,41791,3.08518,50.642619
19566,41827,3.08518,50.642619
19567,41828,3.08518,50.642619
19568,41829,3.08518,50.642619
19569,41830,3.08518,50.642619
19570,41831,3.08518,50.642619
19571,41832,3.08518,50.642619
19572,41833,3.08518,50.642619
19573,41834,3.08518,50.642619
19574,41835,3.08518,50.642619
19575,41836,3.08518,50.642619
19576,41837,3.08518,50.642619
19577,41838,3.08518,50.642619
19578,41839,3.08518,50.642619
19579,41840,3.08518,50.642619
19580,41841,3.08518,50.642619
19581,41842,3.08518,50.642619
19582,41843,3.08518,50.642619
19583,41847,3.053252,50.63073
19584,41848,3.053252,50.63073
19585,41849,3.053252,50.63073
19586,41850,3.053252,50.63073
19587,41851,3.053252,50.63073
19588,41854,3.053252,50.63073
19589,41880,3.053252,50.63073
19590,41883,3.053252,50.63073
19591,41884,3.053252,50.63073
19592,41885,3.053252,50.63073
19593,41886,3.053252,50.63073
19594,41887,3.053252,50.63073
19595,41888,3.053252,50.63073
19596,41889,3.053252,50.63073
19597,41890,3.053252,50.63073
19598,41891,3.053252,50.63073
19599,41892,3.053252,50.63073
19600,41893,3.053252,50.63073
19601,41943,3.053252,50.63073
19602,41944,3.053252,50.63073
19603,41945,3.053252,50.63073
19604,41946,3.053252,50.63073
19605,41947,3.053252,50.63073
19606,41948,3.053252,50.63073
19607,41949,3.053252,50.63073
19608,41950,3.053252,50.63073
19609,41951,3.053252,50.63073
19610,41952,3.053252,50.63073
19611,41953,3.053252,50.63073
19612,41954,3.053252,50.63073
19613,41955,3.053252,50.63073
19614,41956,3.053252,50.63073
19615,41957,3.053252,50.63073
19616,41958,3.053252,50.63073
19617,41959,3.053252,50.63073
19618,41960,3.053252,50.63073
19619,41961,3.053252,50.63073
19620,41962,3.053252,50.63073
19621,41963,3.053252,50.63073
19622,41964,3.053252,50.63073
19623,41965,3.053252,50.63073
19624,41966,3.053252,50.63073
19625,41967,3.053252,50.63073
19626,41968,3.053252,50.63073
19627,41969,3.053252,50.63073
19628,41970,3.053252,50.63073
19629,41971,3.053252,50.63073
19630,41972,3.053252,50.63073
19631,41973,3.053252,50.63073
19632,41974,3.053252,50.63073
19633,41975,3.053252,50.63073
19634,41976,3.053252,50.63073
19635,41977,3.053252,50.63073
19636,41982,3.052212,50.630367
19637,41983,3.052212,50.630367
19638,41984,3.052212,50.630367
19639,41985,3.052212,50.630367
19640,41986,3.052212,50.630367
19641,41987,3.052212,50.630367
19642,41988,3.052212,50.630367
19643,41989,3.052212,50.630367
19644,41990,3.052212,50.630367
19645,41991,3.052212,50.630367
19646,41992,3.052212,50.630367
19647,41993,3.052212,50.630367
19648,41994,3.052212,50.630367
19649,41995,3.052212,50.630367
19650,41996,3.052212,50.630367
19651,41997,3.052212,50.630367
19652,41998,3.052212,50.630367
19653,41999,3.052212,50.630367
19654,42000,3.052212,50.630367
19655,42001,3.052212,50.630367
19656,42002,3.052212,50.630367
19657,42003,3.052212,50.630367
19658,42004,3.052212,50.630367
19659,42005,3.052212,50.630367
19660,42006,3.052212,50.630367
19661,42007,3.052212,50.630367
19662,42008,3.052212,50.630367
19663,42009,3.052212,50.630367
19664,42010,3.052212,50.630367
19665,42011,3.052212,50.630367
19666,42012,3.052212,50.630367
19667,42013,3.052212,50.630367
19668,42014,3.052212,50.630367
19669,42015,3.052212,50.630367
19670,42016,3.052212,50.630367
19671,42017,3.052212,50.630367
19672,42018,3.052212,50.630367
19673,42019,3.052212,50.630367
19674,42020,3.052212,50.630367
19675,42021,3.052212,50.630367
19676,42022,3.052212,50.630367
19677,42023,3.052212,50.630367
19678,42024,3.052212,50.630367
19679,42025,3.052212,50.630367
19680,42026,3.052212,50.630367
19681,42027,3.052212,50.630367
19682,42028,3.052212,50.630367
19683,42032,3.061515,50.624893
19684,42033,3.043146,50.626155
19685,42035,3.083175,50.641609
19686,42039,3.059666,50.648226
19687,42042,3.055828,50.630499
19688,42043,3.048979,50.629937
19689,42049,3.058931,50.629304
19690,42050,3.075604,50.61133
19691,42051,3.075604,50.61133
19692,42060,3.073242,50.622054
19693,42064,3.006892,50.647497
19694,42066,3.001197,50.646501
19695,42073,3.0132,50.643887
19696,42075,3.012204,50.643422
19697,42076,2.998043,50.64426
19698,42082,3.021708,50.637419
19699,42089,2.987087,50.647185
19700,42094,3.021708,50.637419
19701,42098,3.004529,50.646515
19702,42104,3.004613,50.628873
19703,42110,2.989562,50.646966
19704,42111,2.973667,50.644025
19705,42117,3.0132,50.643887
19706,42120,2.982924,50.644675
19707,42141,2.997988,50.644843
19708,42152,2.987087,50.647185
19709,42153,2.987087,50.647185
19710,42154,2.987087,50.647185
19711,42156,2.983428,50.645347
19712,42157,2.983428,50.645347
19713,42158,2.983428,50.645347
19714,42166,3.0132,50.643887
19715,42169,2.989415,50.645501
19716,42173,3.015424,50.641903
19717,42177,3.004453,50.631265
19718,42179,3.013482,50.632809
19719,42182,3.013418,50.641631
19720,42185,3.008314,50.634797
19721,42187,3.0132,50.643887
19722,42191,3.003637,50.646992
19723,42193,3.003637,50.646992
19724,42194,3.003637,50.646992
19725,42196,2.987152,50.645563
19726,42197,3.021708,50.637419
19727,42198,3.001197,50.646501
19728,42199,3.009811,50.639621
19729,42203,3.0132,50.643887
19730,42207,3.0048,50.629759
19731,42208,3.0048,50.629759
19732,42209,3.0048,50.629759
19733,42210,3.0048,50.629759
19734,42216,2.982924,50.644675
19735,42218,3.021708,50.637419
19736,42226,3.011477,50.633816
19737,42232,3.020789,50.63089
19738,42240,,
19739,42241,,
19740,42243,3.020789,50.63089
19741,42245,3.019757,50.638704
19742,42249,3.020789,50.63089
19743,42253,3.013418,50.641631
19744,42256,3.021708,50.637419
19745,42260,3.021708,50.637419
19746,42366,3.013482,50.632809
19747,42372,3.005216,50.646832
19748,42374,3.021708,50.637419
19749,42382,3.021708,50.637419
19750,42383,3.015514,50.641911
19751,42395,2.973667,50.644025
19752,42397,2.977503,50.643189
19753,42399,3.004461,50.629071
19754,42402,2.996367,50.644655
19755,42446,3.013418,50.641631
19756,42453,3.004461,50.629071
19757,42456,2.988903,50.644516
19758,42458,3.019757,50.638704
19759,42464,2.987087,50.647185
19760,42466,3.020789,50.63089
19761,42470,3.004461,50.629071
19762,42477,3.012204,50.643422
19763,42480,3.014802,50.630848
19764,42483,3.014802,50.630848
19765,42494,2.975201,50.642354
19766,42496,2.975201,50.642354
19767,42499,3.002732,50.647408
19768,42501,3.002732,50.647408
19769,42502,3.002732,50.647408
19770,42514,3.004461,50.629071
19771,42523,3.008314,50.634797
19772,42525,3.021708,50.637419
19773,42530,2.980952,50.644502
19774,42533,3.019757,50.638704
19775,42534,2.987018,50.645502
19776,42542,2.975201,50.642354
19777,42547,3.020789,50.63089
19778,42549,2.996367,50.644655
19779,42550,2.997991,50.645202
19780,42559,2.973667,50.644025
19781,42563,3.020789,50.63089
19782,42569,2.975201,50.642354
19783,42581,3.006892,50.647497
19784,42594,2.997988,50.644843
19785,42597,2.996367,50.644655
19786,42601,2.996367,50.644655
19787,42602,2.997988,50.644843
19788,42606,3.0132,50.643887
19789,42607,3.013482,50.632809
19790,42612,2.987087,50.647185
19791,42615,3.004862,50.647225
19792,42618,2.999497,50.647166
19793,42619,2.994405,50.641969
19794,42620,2.994405,50.641969
19795,42626,2.997988,50.644843
19796,42629,3.013989,50.630435
19797,42635,3.001663,50.648363
19798,42640,3.007203,50.646922
19799,42641,3.019757,50.638704
19800,42664,3.020789,50.63089
19801,42666,3.020789,50.63089
19802,42669,2.997988,50.644843
19803,42671,2.997988,50.644843
19804,42672,3.01438,50.63324
19805,42673,3.01438,50.63324
19806,42675,2.98814,50.646369
19807,42682,3.014802,50.630848
19808,42698,3.007763,50.637676
19809,42706,2.999497,50.647166
19810,42714,2.996367,50.644655
19811,42718,3.008968,50.63229
19812,42719,3.021708,50.637419
19813,42728,3.006892,50.647497
19814,42733,3.004529,50.646515
19815,42752,3.021708,50.637419
19816,42754,3.004461,50.629071
19817,42755,3.014802,50.630848
19818,42759,3.014802,50.630848
19819,42768,2.990245,50.634564
19820,42790,3.004461,50.629071
19821,42792,2.994362,50.639382
19822,42795,3.006892,50.647497
19823,42797,3.021708,50.637419
19824,42802,3.01131,50.645716
19825,42806,3.013989,50.630435
19826,42808,3.015682,50.639382
19827,42812,2.988903,50.644516
19828,42815,3.012477,50.645492
19829,42816,3.012477,50.645492
19830,42817,3.012477,50.645492
19831,42819,3.012477,50.645492
19832,42840,2.975583,50.645944
19833,42855,3.01304,50.632834
19834,42863,2.997988,50.644843
19835,42867,3.021708,50.637419
19836,42870,3.015831,50.642499
19837,42875,2.998043,50.64426
19838,42882,2.980952,50.644502
19839,42923,3.001663,50.648363
19840,42944,3.004461,50.629071
19841,42949,2.99287,50.645877
19842,42950,3.001197,50.646501
19843,42951,3.001197,50.646501
19844,42952,3.019757,50.638704
19845,42956,3.006444,50.63242
19846,42972,3.01151,50.630775
19847,42973,2.997988,50.644843
19848,42979,3.007763,50.637676
19849,42988,3.013482,50.632809
19850,42990,3.013134,50.634401
19851,42991,3.001197,50.646501
19852,42992,3.009229,50.630809
19853,42994,3.013418,50.641631
19854,43001,3.007763,50.637676
19855,43007,3.013989,50.630435
19856,43024,3.011881,50.633478
19857,43030,3.013134,50.634401
19858,43040,3.001197,50.646501
19859,43072,3.004529,50.646515
19860,43076,3.014286,50.633448
19861,43091,2.977503,50.643189
19862,43092,2.994405,50.641969
19863,43107,3.008314,50.634797
19864,43115,3.014843,50.640152
19865,43117,3.014843,50.640152
19866,43129,3.01157,50.634638
19867,43131,3.020789,50.63089
19868,43133,3.020789,50.63089
19869,43135,2.988903,50.644516
19870,43140,3.004529,50.646515
19871,43146,2.990245,50.634564
19872,43148,2.977503,50.643189
19873,43158,3.012058,50.635485
19874,43162,3.011477,50.633816
19875,43165,3.021708,50.637419
19876,43168,3.001197,50.646501
19877,43172,2.987639,50.646206
19878,43182,3.014802,50.630848
19879,43186,2.99287,50.645877
19880,43192,2.996367,50.644655
19881,43198,3.020789,50.63089
19882,43205,3.008314,50.634797
19883,43223,3.010722,50.633574
19884,43228,3.01438,50.63324
19885,43284,2.983361,50.645364
19886,43287,3.004613,50.628873
19887,43289,2.996367,50.644655
19888,43293,2.998043,50.64426
19889,43299,2.996367,50.644655
19890,43300,3.014316,50.639605
19891,43308,3.01304,50.632834
19892,43317,2.984394,50.644688
19893,43320,3.062757,50.613232
19894,43323,3.062757,50.613232
19895,43325,3.062757,50.613232
19896,43326,3.05716,50.647862
19897,43331,3.060231,50.613349
19898,43334,3.073652,50.620153
19899,43339,3.060898,50.621099
19900,43343,3.043394,50.634252
19901,43344,3.047183,50.629399
19902,43346,3.039129,50.623623
19903,43348,3.092144,50.644033
19904,43350,3.055465,50.62849
19905,43351,3.046075,50.624252
19906,43355,3.097141,50.636512
19907,43357,3.020434,50.635719
19908,43358,3.020434,50.635719
19909,43359,3.020434,50.635719
19910,43361,3.071434,50.622953
19911,43362,3.052557,50.63308
19912,43364,3.03373,50.627021
19913,43365,3.067646,50.634153
19914,43366,3.086997,50.637504
19915,43367,3.086997,50.637504
19916,43368,3.050719,50.623319
19917,43369,3.066348,50.623526
19918,43370,3.066348,50.623526
19919,43372,3.066348,50.623526
19920,43373,3.066348,50.623526
19921,43374,3.066348,50.623526
19922,43375,3.066348,50.623526
19923,43376,3.066348,50.623526
19924,43377,3.066348,50.623526
19925,43378,3.066348,50.623526
19926,43379,3.056291,50.625755
19927,43380,3.075292,50.637407
19928,43383,3.058768,50.638417
19929,43385,3.058768,50.638417
19930,43388,3.047248,50.62922
19931,43393,3.04737,50.634991
19932,43396,3.031277,50.623155
19933,43397,3.066548,50.624176
19934,43399,3.06482,50.62555
19935,43400,3.06482,50.62555
19936,43401,3.06482,50.62555
19937,43402,3.06482,50.62555
19938,43403,3.06482,50.62555
19939,43404,3.06482,50.62555
19940,43405,3.06482,50.62555
19941,43406,3.06482,50.62555
19942,43407,3.06482,50.62555
19943,43408,3.06482,50.62555
19944,43409,3.06482,50.62555
19945,43410,3.06482,50.62555
19946,43411,3.06482,50.62555
19947,43412,3.06482,50.62555
19948,43413,3.06482,50.62555
19949,43414,3.06482,50.62555
19950,43415,3.06482,50.62555
19951,43416,3.06482,50.62555
19952,43417,3.06482,50.62555
19953,43418,3.06482,50.62555
19954,43419,3.06482,50.62555
19955,43420,3.106739,50.625382
19956,43424,3.038536,50.623994
19957,43427,3.086491,50.646445
19958,43428,3.032087,50.635547
19959,43429,3.043319,50.629706
19960,43456,3.03893,50.622933
19961,43459,3.087834,50.63822
19962,43460,3.043727,50.635981
19963,43461,3.096666,50.64958
19964,43464,3.079596,50.639582
19965,43465,3.073537,50.620595
19966,43468,3.051559,50.612685
19967,43471,3.116943,50.62645
19968,43472,3.106373,50.634465
19969,43473,3.059402,50.647499
19970,43478,3.083275,50.639789
19971,43482,3.071359,50.63331
19972,43483,3.066925,50.629283
19973,43486,3.029642,50.632131
19974,43494,3.068138,50.623284
19975,43495,3.059945,50.619645
19976,43496,3.067178,50.628156
19977,43499,3.060629,50.643477
19978,43503,3.044641,50.621227
19979,43504,3.044641,50.621227
19980,43505,3.044641,50.621227
19981,43506,3.044641,50.621227
19982,43507,3.044641,50.621227
19983,43508,3.044641,50.621227
19984,43509,3.044641,50.621227
19985,43510,3.044641,50.621227
19986,43511,3.044641,50.621227
19987,43512,3.044641,50.621227
19988,43513,3.044641,50.621227
19989,43514,3.044641,50.621227
19990,43515,3.044641,50.621227
19991,43517,3.044641,50.621227
19992,43518,3.044641,50.621227
19993,43519,3.044641,50.621227
19994,43520,3.044641,50.621227
19995,43523,3.050626,50.622649
19996,43524,3.050626,50.622649
19997,43525,3.050626,50.622649
19998,43530,3.056832,50.648182
19999,43534,3.064158,50.643533
20000,43535,3.060927,50.633752
20001,43537,3.055515,50.647329
20002,43539,3.05328,50.632765
20003,43540,3.098002,50.631754
20004,43543,3.073131,50.62084
20005,43544,3.056153,50.634565
20006,43546,3.056141,50.635561
20007,43547,3.059263,50.62852
20008,43549,3.058045,50.644541
20009,43550,3.061871,50.633857
20010,43555,3.086434,50.6342
20011,43558,3.112116,50.624242
20012,43561,3.092689,50.622063
20013,43562,3.051294,50.626928
20014,43563,3.059311,50.642443
20015,43565,3.086997,50.637504
20016,43567,3.084658,50.643965
20017,43568,3.068424,50.618648
20018,43569,3.068424,50.618648
20019,43570,3.068424,50.618648
20020,43571,3.068424,50.618648
20021,43572,3.068424,50.618648
20022,43573,3.068424,50.618648
20023,43574,3.068424,50.618648
20024,43575,3.068424,50.618648
20025,43576,3.068424,50.618648
20026,43577,3.068424,50.618648
20027,43578,3.068424,50.618648
20028,43579,3.068424,50.618648
20029,43580,3.068424,50.618648
20030,43583,3.049379,50.623032
20031,43588,3.052656,50.620782
20032,43590,3.087801,50.643645
20033,43591,3.06557,50.63195
20034,43592,3.060138,50.628096
20035,43593,3.056261,50.645782
20036,43596,3.054456,50.638607
20037,43597,3.054456,50.638607
20038,43602,3.097141,50.636512
20039,43605,3.067802,50.624539
20040,43606,3.067802,50.624539
20041,43607,3.067802,50.624539
20042,43612,3.098956,50.624964
20043,43614,3.098956,50.624964
20044,43615,3.098956,50.624964
20045,43616,3.098956,50.624964
20046,43617,3.098956,50.624964
20047,43618,3.098956,50.624964
20048,43619,3.098956,50.624964
20049,43621,3.059461,50.636267
20050,43622,3.064691,50.631932
20051,43623,3.03158,50.622774
20052,43625,3.051559,50.612685
20053,43626,3.057438,50.640122
20054,43628,3.063815,50.630892
20055,43630,3.077999,50.628013
20056,43632,3.06239,50.619136
20057,43635,3.031688,50.62655
20058,43637,3.068907,50.63402
20059,43638,3.058045,50.644541
20060,43639,3.023439,50.634783
20061,43641,3.041606,50.6241
20062,43643,3.064157,50.627271
20063,43647,3.065108,50.643599
20064,43648,3.040317,50.625275
20065,43650,3.045613,50.630164
20066,43652,3.05684,50.635126
20067,43653,3.058464,50.624733
20068,43655,3.06739,50.623214
20069,43657,3.084446,50.651233
20070,43659,3.070512,50.621118
20071,43660,3.070512,50.621118
20072,43661,3.045101,50.628235
20073,43663,3.052883,50.623477
20074,43665,3.045505,50.627839
20075,43666,3.045505,50.627839
20076,43667,3.045505,50.627839
20077,43668,3.045505,50.627839
20078,43669,3.045505,50.627839
20079,43671,3.084103,50.643086
20080,43673,3.051977,50.627341
20081,43674,3.059378,50.643648
20082,43676,3.054981,50.619737
